"codice_territorio","comune","2014","2015","2016","2017","prov_nome","prov_codice","regione","latitudine","longitudine"
"22246","Sella Giudicarie","10.16","7.46","8.48","8.14","Trento","TN","Trentino-Alto Adige/Südtirol","0.000000","0.000000"
"22247","Tre Ville","10.99","14.37","10.36","15.43","Trento","TN","Trentino-Alto Adige/Südtirol","43.838228","11.113085"
"22248","Vallelaghi","7.77","6.94","8.7","7.7","Trento","TN","Trentino-Alto Adige/Südtirol","0.000000","0.000000"
"22249","Ville d'Anaunia","7.3","8.35","7.57","9.85","Trento","TN","Trentino-Alto Adige/Südtirol","0.000000","0.000000"
"23001","Affi","5.58","7.73","8.55","6.42","Verona","VR","Veneto","45.552506","10.772053"
"23002","Albaredo d'Adige","14.68","10.97","13.91","12.27","Verona","VR","Veneto","45.316997","11.276161"
"23003","Angiari","8.55","8.52","8.9","8.76","Verona","VR","Veneto","45.217926","11.283351"
"23004","Arcole","10.1","9.51","9.16","10.24","Verona","VR","Veneto","45.358520","11.284535"
"23005","Badia Calavena","4.51","9.45","9.05","8.34","Verona","VR","Veneto","45.563836","11.156081"
"23006","Bardolino","9.69","10.93","11.32","12.08","Verona","VR","Veneto","45.551817","10.721468"
"23007","Belfiore","7.11","5.76","8.58","8.89","Verona","VR","Veneto","45.382198","11.209550"
"23008","Bevilacqua","9.48","11.86","12.1","12.31","Verona","VR","Veneto","45.233676","11.397891"
"23009","Bonavigo","10.31","12.37","12.35","17.27","Verona","VR","Veneto","45.258327","11.276297"
"23010","Boschi Sant'Anna","9.66","10.43","13.42","8.6","Verona","VR","Veneto","45.218347","11.355891"
"23011","Bosco Chiesanuova","8.01","11.9","11.67","9.49","Verona","VR","Veneto","45.620138","11.027074"
"23012","Bovolone","8.74","9.57","8.12","7.7","Verona","VR","Veneto","45.257693","11.120608"
"23013","Brentino Belluno","6.36","7.1","7.19","15.18","Verona","VR","Veneto","45.642809","10.872471"
"23014","Brenzone sul Garda","16.83","19.75","20.71","17.41","Verona","VR","Veneto","45.708429","10.767539"
"23015","Bussolengo","7.97","7.91","7.31","8.22","Verona","VR","Veneto","45.473254","10.850728"
"23016","Buttapietra","6.36","8.5","7.66","5.82","Verona","VR","Veneto","45.341315","10.998986"
"23017","Caldiero","4.54","6.56","7.55","8.39","Verona","VR","Veneto","45.409128","11.182778"
"23018","Caprino Veronese","10.36","11.85","10.26","11.43","Verona","VR","Veneto","45.606184","10.794827"
"23019","Casaleone","11.33","11.97","13.31","12.44","Verona","VR","Veneto","45.172595","11.197329"
"23020","Castagnaro","12.93","10.11","15.41","13.02","Verona","VR","Veneto","45.120374","11.410995"
"23021","Castel d'Azzano","7.37","7.63","6.28","8.29","Verona","VR","Veneto","45.355741","10.956838"
"23022","Castelnuovo del Garda","7.18","8.16","8.68","8.02","Verona","VR","Veneto","45.441379","10.758215"
"23023","Cavaion Veronese","6.24","5.67","6.8","6.93","Verona","VR","Veneto","45.540250","10.770114"
"23024","Cazzano di Tramigna","11.55","18.8","14.45","11.24","Verona","VR","Veneto","45.473825","11.202907"
"23025","Cerea","9.78","10.97","9.9","10.99","Verona","VR","Veneto","45.193124","11.210085"
"23026","Cerro Veronese","5.21","5.65","6.89","8.12","Verona","VR","Veneto","45.574109","11.038567"
"23027","Cologna Veneta","10.09","11.65","11.83","13.12","Verona","VR","Veneto","45.308947","11.379592"
"23028","Colognola ai Colli","7.61","8.83","7.53","7.96","Verona","VR","Veneto","45.433305","11.194288"
"23029","Concamarise","5.58","12.97","10.18","13.86","Verona","VR","Veneto","45.206596","11.139744"
"23030","Costermano sul Garda","8.35","8.84","8.3","8.02","Verona","VR","Veneto","45.585834","10.743281"
"23031","Dolcè","10.28","6.48","9.59","11.24","Verona","VR","Veneto","45.601040","10.852023"
"23032","Erbè","10.93","11.96","11.24","6.3","Verona","VR","Veneto","45.239510","10.968833"
"23033","Erbezzo","11.87","21.35","17.81","8.32","Verona","VR","Veneto","45.636731","11.001070"
"23034","Ferrara di Monte Baldo","21.51","21.88","22.03","7.98","Verona","VR","Veneto","45.676669","10.853268"
"23035","Fumane","7.2","5.56","8.53","8.76","Verona","VR","Veneto","45.546487","10.884877"
"23036","Garda","10.13","8.34","8.3","9.49","Verona","VR","Veneto","45.577101","10.705568"
"23037","Gazzo Veronese","11.59","10.91","13.57","13.45","Verona","VR","Veneto","45.142800","11.076074"
"23038","Grezzana","8.11","9.25","8.06","9.07","Verona","VR","Veneto","45.519529","11.016543"
"23039","Illasi","7.31","11.33","11.03","9.53","Verona","VR","Veneto","45.468023","11.180201"
"23040","Isola della Scala","9.43","10.73","8.83","9.86","Verona","VR","Veneto","45.274713","11.032325"
"23041","Isola Rizza","13.03","8.55","11.03","12.65","Verona","VR","Veneto","45.290986","11.199568"
"23042","Lavagno","4.87","4.62","5.93","6.89","Verona","VR","Veneto","45.440655","11.132258"
"23043","Lazise","9.26","9.38","11","9.66","Verona","VR","Veneto","45.506020","10.735072"
"23044","Legnago","10.63","11.87","11.46","11.88","Verona","VR","Veneto","45.193597","11.303213"
"23045","Malcesine","8.84","12.33","14.52","10.01","Verona","VR","Veneto","45.764234","10.810093"
"23046","Marano di Valpolicella","5.12","6.97","11.71","8.27","Verona","VR","Veneto","45.556593","10.916093"
"23047","Mezzane di Sotto","18.28","22.2","20.79","15.26","Verona","VR","Veneto","45.482020","11.127018"
"23048","Minerbe","9.65","14.21","11.03","13.48","Verona","VR","Veneto","45.240950","11.329595"
"23049","Montecchia di Crosara","7.72","8","8.03","8.76","Verona","VR","Veneto","45.479761","11.252963"
"23050","Monteforte d'Alpone","9.01","9.59","7.4","11.09","Verona","VR","Veneto","45.422437","11.285440"
"23051","Mozzecane","5.79","4.93","6.25","6.97","Verona","VR","Veneto","45.308810","10.816966"
"23052","Negrar","9.17","9.64","10.81","10.88","Verona","VR","Veneto","45.536146","10.939353"
"23053","Nogara","11.55","10.55","11.71","10.74","Verona","VR","Veneto","45.178931","11.063743"
"23054","Nogarole Rocca","6.01","6.79","9.02","8.25","Verona","VR","Veneto","45.293817","10.878755"
"23055","Oppeano","7.06","7.2","6.14","9.51","Verona","VR","Veneto","45.309392","11.176659"
"23056","Palù","13.5","10.32","4.78","8.85","Verona","VR","Veneto","45.325791","11.153167"
"23057","Pastrengo","6.56","10.4","11.93","9.67","Verona","VR","Veneto","45.494690","10.799512"
"23058","Pescantina","6.49","6.26","7.59","6.87","Verona","VR","Veneto","45.482761","10.867490"
"23059","Peschiera del Garda","10.72","10.39","9.41","8.74","Verona","VR","Veneto","45.439639","10.686545"
"23060","Povegliano Veronese","6.2","8.43","6.58","7.63","Verona","VR","Veneto","45.348397","10.881254"
"23061","Pressana","7.09","12.3","9.92","9.48","Verona","VR","Veneto","45.283270","11.404064"
"23062","Rivoli Veronese","8.77","7.34","9.17","7.74","Verona","VR","Veneto","45.571806","10.811826"
"23063","Roncà","10.24","8.14","8.38","13.04","Verona","VR","Veneto","45.479250","11.289870"
"23064","Ronco all'Adige","11.11","11.88","10.3","11.16","Verona","VR","Veneto","45.337814","11.242209"
"23065","Roverchiara","8","10.49","7.97","11.02","Verona","VR","Veneto","45.269410","11.244837"
"23066","Roveredo di Guà","12.21","10.19","8.26","10.09","Verona","VR","Veneto","45.273056","11.443294"
"23067","Roverè Veronese","7.02","11.74","10.4","12.36","Verona","VR","Veneto","45.599769","11.068746"
"23068","Salizzole","8.48","10.08","9.01","6.86","Verona","VR","Veneto","45.242834","11.093653"
"23069","San Bonifacio","7.76","7.53","7.33","8.96","Verona","VR","Veneto","45.395371","11.274200"
"23070","San Giovanni Ilarione","7","9.95","7.24","7.06","Verona","VR","Veneto","45.523710","11.235576"
"23071","San Giovanni Lupatoto","7.58","9.91","8.99","9.02","Verona","VR","Veneto","45.382366","11.044491"
"23072","Sanguinetto","9.67","13.87","12","12.63","Verona","VR","Veneto","45.180652","11.152624"
"23073","San Martino Buon Albergo","7.78","9.27","9.11","7.97","Verona","VR","Veneto","45.423180","11.094291"
"23074","San Mauro di Saline","12.31","8.63","10.48","12.38","Verona","VR","Veneto","45.564079","11.116863"
"23075","San Pietro di Morubio","8.85","16.5","9.31","12.03","Verona","VR","Veneto","45.239825","11.228370"
"23076","San Pietro in Cariano","8.24","9.66","9.48","7.3","Verona","VR","Veneto","45.516632","10.886143"
"23077","Sant'Ambrogio di Valpolicella","6.49","7.75","9.02","6.96","Verona","VR","Veneto","45.521702","10.837934"
"23078","Sant'Anna d'Alfaedo","12.42","10.14","10.21","10.25","Verona","VR","Veneto","45.627837","10.951175"
"23079","San Zeno di Montagna","10.29","10.33","13.25","8.04","Verona","VR","Veneto","45.631134","10.723979"
"23080","Selva di Progno","8.57","9.66","17.35","9.94","Verona","VR","Veneto","45.611079","11.139020"
"23081","Soave","7.75","10.82","9.12","9.96","Verona","VR","Veneto","45.419791","11.248134"
"23082","Sommacampagna","7.89","8.7","7.91","8.19","Verona","VR","Veneto","45.402821","10.842810"
"23083","Sona","7.07","7.12","6.17","7.7","Verona","VR","Veneto","45.435420","10.829600"
"23084","Sorgà","9.03","12.76","9.6","9.64","Verona","VR","Veneto","45.213911","10.980928"
"23085","Terrazzo","9.79","18.26","11.66","9.5","Verona","VR","Veneto","45.174278","11.398134"
"23086","Torri del Benaco","9.62","9.26","7.94","12.86","Verona","VR","Veneto","45.610103","10.686826"
"23087","Tregnago","14.24","14.19","13.73","10.32","Verona","VR","Veneto","45.521671","11.162412"
"23088","Trevenzuolo","7.56","4.72","5.81","9.44","Verona","VR","Veneto","45.268702","10.932212"
"23089","Valeggio sul Mincio","7.45","8.19","6.64","8.85","Verona","VR","Veneto","45.354692","10.734379"
"23090","Velo Veronese","5.16","9.05","9.16","11.94","Verona","VR","Veneto","45.605645","11.095198"
"23091","Verona","9.96","11.09","10.56","11.2","Verona","VR","Veneto","45.438384","10.991622"
"23092","Veronella","9.32","6.78","5.13","7.46","Verona","VR","Veneto","45.321081","11.324784"
"23093","Vestenanova","9.22","12.66","12.32","10.09","Verona","VR","Veneto","45.574612","11.232329"
"23094","Vigasio","5.66","5.12","6.62","7.46","Verona","VR","Veneto","45.316913","10.942101"
"23095","Villa Bartolomea","14.05","13.29","13.7","11.78","Verona","VR","Veneto","45.158779","11.353020"
"23096","Villafranca di Verona","8.49","10.14","9.19","9.3","Verona","VR","Veneto","45.355255","10.847427"
"23097","Zevio","6.88","8.42","7.07","7.45","Verona","VR","Veneto","45.371702","11.133549"
"23098","Zimella","6.5","8.28","6.9","9.19","Verona","VR","Veneto","45.334055","11.376878"
"24001","Agugliaro","8.45","9.23","7.76","9.17","Vicenza","VI","Veneto","45.324427","11.586817"
"24002","Albettone","7.23","10.1","8.21","9.24","Vicenza","VI","Veneto","45.358327","11.585386"
"24003","Alonte","3.59","6.6","3.01","5.51","Vicenza","VI","Veneto","45.364644","11.428491"
"24004","Altavilla Vicentina","6.64","6.38","6.32","7","Vicenza","VI","Veneto","45.509251","11.466064"
"24005","Altissimo","6.61","7.59","11.64","8.06","Vicenza","VI","Veneto","45.613545","11.254388"
"24006","Arcugnano","5.87","5.37","7.28","5.86","Vicenza","VI","Veneto","45.500612","11.535509"
"24007","Arsiero","14.2","17.12","13.6","14.66","Vicenza","VI","Veneto","45.803245","11.355629"
"24008","Arzignano","7.09","8.54","7.35","9.14","Vicenza","VI","Veneto","45.522353","11.333705"
"24009","Asiago","14.08","13.81","14","15.23","Vicenza","VI","Veneto","45.875885","11.509620"
"24010","Asigliano Veneto","11.4","15.17","7.01","6.96","Vicenza","VI","Veneto","45.304439","11.446588"
"24011","Barbarano Vicentino","13.89","15.89","14.98","15.17","Vicenza","VI","Veneto","45.409921","11.539582"
"24012","Bassano del Grappa","11.44","12.24","11.87","12.85","Vicenza","VI","Veneto","45.765729","11.727275"
"24013","Bolzano Vicentino","6.25","6.72","4.89","8.29","Vicenza","VI","Veneto","45.600470","11.621963"
"24014","Breganze","10.3","12.07","10.61","10.09","Vicenza","VI","Veneto","45.708245","11.557455"
"24015","Brendola","11.45","13.6","10.82","10.85","Vicenza","VI","Veneto","45.472335","11.446271"
"24016","Bressanvido","9.77","6.31","5.7","7.58","Vicenza","VI","Veneto","45.648434","11.635384"
"24017","Brogliano","6.33","4.3","6.04","6.51","Vicenza","VI","Veneto","45.587505","11.364517"
"24018","Caldogno","7.6","7.87","8.5","9.31","Vicenza","VI","Veneto","45.611319","11.503045"
"24019","Caltrano","13.2","10.15","9.83","11.87","Vicenza","VI","Veneto","45.770738","11.455396"
"24020","Calvene","8.35","7.6","7.58","8.33","Vicenza","VI","Veneto","45.765825","11.512225"
"24021","Camisano Vicentino","7.18","7.66","8.07","9.45","Vicenza","VI","Veneto","45.520700","11.712749"
"24022","Campiglia dei Berici","9.16","6.37","12.89","8.83","Vicenza","VI","Veneto","45.340392","11.539663"
"24023","Campolongo sul Brenta","14.65","12.22","4.9","11.11","Vicenza","VI","Veneto","45.827948","11.700745"
"24024","Carrè","7.97","4.94","4.92","9.4","Vicenza","VI","Veneto","45.747466","11.458864"
"24025","Cartigliano","7.64","9.46","8.71","11.89","Vicenza","VI","Veneto","45.715264","11.694676"
"24026","Cassola","6.56","7.92","6.4","6.44","Vicenza","VI","Veneto","45.734003","11.798930"
"24027","Castegnero","7.81","6.79","4.43","7.54","Vicenza","VI","Veneto","45.441269","11.580879"
"24028","Castelgomberto","6.98","7.98","8.01","7.14","Vicenza","VI","Veneto","45.585380","11.393274"
"24029","Chiampo","6.54","7","8.41","8.54","Vicenza","VI","Veneto","45.545762","11.277493"
"24030","Chiuppano","7.28","11.5","9.72","8.27","Vicenza","VI","Veneto","45.766479","11.458618"
"24031","Cismon del Grappa","9.59","11.93","9.91","15.25","Vicenza","VI","Veneto","45.921642","11.729539"
"24032","Cogollo del Cengio","6.61","8.25","6.48","4.93","Vicenza","VI","Veneto","45.788569","11.413588"
"24033","Conco","10.04","9.23","8.84","9.37","Vicenza","VI","Veneto","45.798389","11.605658"
"24034","Cornedo Vicentino","7.53","7.45","8.14","8.84","Vicenza","VI","Veneto","45.615062","11.337639"
"24035","Costabissara","5.41","6.47","5.87","4.2","Vicenza","VI","Veneto","45.583741","11.485560"
"24036","Creazzo","5.78","6.55","7.14","7.31","Vicenza","VI","Veneto","45.533478","11.477928"
"24037","Crespadoro","10.14","9.62","8.31","10.61","Vicenza","VI","Veneto","45.616908","11.228900"
"24038","Dueville","9.35","9.31","9.5","9.91","Vicenza","VI","Veneto","45.635507","11.548845"
"24039","Enego","12.1","13.47","10.07","15.66","Vicenza","VI","Veneto","45.940337","11.705858"
"24040","Fara Vicentino","11.21","7.75","5.73","12.37","Vicenza","VI","Veneto","45.738067","11.544903"
"24041","Foza","11.29","14.32","5.73","11.48","Vicenza","VI","Veneto","45.897591","11.630425"
"24042","Gallio","12.57","7.96","6.69","7.53","Vicenza","VI","Veneto","45.892328","11.547729"
"24043","Gambellara","11.96","7.92","11.47","10.83","Vicenza","VI","Veneto","45.460279","11.336194"
"24044","Gambugliano","14.28","8.3","3.56","7.16","Vicenza","VI","Veneto","45.587862","11.439715"
"24046","Grisignano di Zocco","8.37","8.42","7.24","6.99","Vicenza","VI","Veneto","45.472338","11.693087"
"24047","Grumolo delle Abbadesse","6.04","8.73","7.46","7.48","Vicenza","VI","Veneto","45.515222","11.658805"
"24048","Isola Vicentina","8.14","9.04","9.2","9.78","Vicenza","VI","Veneto","45.629081","11.442151"
"24049","Laghi","0","7.75","15.21","23.08","Vicenza","VI","Veneto","45.676545","11.743236"
"24050","Lastebasse","13.7","18.91","29.34","5.01","Vicenza","VI","Veneto","45.915083","11.276457"
"24051","Longare","7.58","8.8","4.9","8.76","Vicenza","VI","Veneto","45.478896","11.608958"
"24052","Lonigo","8.06","8.81","8.09","9.65","Vicenza","VI","Veneto","45.388275","11.387862"
"24053","Lugo di Vicenza","10.23","6.48","11.18","10.15","Vicenza","VI","Veneto","45.747851","11.525850"
"24054","Lusiana","11.12","10.84","14.02","13.08","Vicenza","VI","Veneto","45.785031","11.576546"
"24055","Malo","7.86","9.21","8.04","8.2","Vicenza","VI","Veneto","45.655441","11.397726"
"24056","Marano Vicentino","6.64","6.17","6.8","8.05","Vicenza","VI","Veneto","45.693591","11.431409"
"24057","Marostica","7.69","8.74","8.57","9.13","Vicenza","VI","Veneto","45.745962","11.658392"
"24058","Mason Vicentino","7.94","9.38","10.58","5.72","Vicenza","VI","Veneto","45.718200","11.607207"
"24059","Molvena","7.7","9.29","7.38","9.75","Vicenza","VI","Veneto","45.745012","11.614754"
"24060","Montebello Vicentino","10.03","11.39","9.14","10.39","Vicenza","VI","Veneto","45.459492","11.385173"
"24061","Montecchio Maggiore","7.91","9.21","7.25","9.56","Vicenza","VI","Veneto","45.498035","11.421324"
"24062","Montecchio Precalcino","10.14","9.74","9.72","7.73","Vicenza","VI","Veneto","45.664322","11.563782"
"24063","Monte di Malo","9.61","4.83","5.91","8.41","Vicenza","VI","Veneto","45.660409","11.362576"
"24064","Montegalda","11.52","15.35","10.85","7.29","Vicenza","VI","Veneto","45.444189","11.675138"
"24065","Montegaldella","7.18","9.96","10.58","5.62","Vicenza","VI","Veneto","45.437470","11.672616"
"24066","Monteviale","4.38","5.05","5","7.12","Vicenza","VI","Veneto","45.560500","11.458139"
"24067","Monticello Conte Otto","7.19","7.67","6.61","7.3","Vicenza","VI","Veneto","45.595179","11.580217"
"24068","Montorso Vicentino","6.55","7.86","8.58","7.68","Vicenza","VI","Veneto","45.487982","11.363895"
"24069","Mossano","30.78","33.59","31.03","26.03","Vicenza","VI","Veneto","45.418847","11.556891"
"24070","Mussolente","6.53","6.27","6.15","7.34","Vicenza","VI","Veneto","45.790200","11.798777"
"24071","Nanto","4.18","5.83","5.82","4.2","Vicenza","VI","Veneto","45.434752","11.580076"
"24072","Nogarole Vicentino","8.64","6.89","3.39","4.18","Vicenza","VI","Veneto","45.558736","11.290394"
"24073","Nove","7.3","5.74","7.57","9.43","Vicenza","VI","Veneto","45.725525","11.679780"
"24074","Noventa Vicentina","8.47","11.59","10.33","9.23","Vicenza","VI","Veneto","45.290744","11.539275"
"24075","Orgiano","10.65","13.67","12.52","12.55","Vicenza","VI","Veneto","45.351281","11.461726"
"24076","Pedemonte","30.75","24.47","19.67","21.46","Vicenza","VI","Veneto","44.509785","8.937932"
"24077","Pianezze","7.48","5.58","6.02","6.46","Vicenza","VI","Veneto","45.740048","11.626721"
"24078","Piovene Rocchette","7.42","8.99","6.11","7.31","Vicenza","VI","Veneto","45.761202","11.431381"
"24079","Pojana Maggiore","9.57","10.34","8.54","5.76","Vicenza","VI","Veneto","45.295902","11.487407"
"24080","Posina","13.89","12.26","23.19","12.59","Vicenza","VI","Veneto","45.791309","11.262843"
"24081","Pove del Grappa","8.74","6.15","8.1","6.1","Vicenza","VI","Veneto","45.800934","11.729806"
"24082","Pozzoleone","6.77","9.33","7.92","7.91","Vicenza","VI","Veneto","45.649839","11.677704"
"24083","Quinto Vicentino","4.32","6.72","8.27","4.81","Vicenza","VI","Veneto","45.577304","11.625141"
"24084","Recoaro Terme","13.83","12.37","10.93","11.85","Vicenza","VI","Veneto","45.704575","11.224188"
"24085","Roana","9.45","11.77","11.6","11.43","Vicenza","VI","Veneto","45.875559","11.462646"
"24086","Romano d'Ezzelino","6","7.53","5.68","7.26","Vicenza","VI","Veneto","45.796244","11.758273"
"24087","Rosà","6.24","8.3","7.28","9.47","Vicenza","VI","Veneto","45.724355","11.762798"
"24088","Rossano Veneto","7.8","8.66","7.41","8.53","Vicenza","VI","Veneto","45.703377","11.800232"
"24089","Rotzo","6.1","3.02","10.57","6.07","Vicenza","VI","Veneto","45.862101","11.396496"
"24090","Salcedo","8.7","6.81","6.78","11.56","Vicenza","VI","Veneto","45.758497","11.564501"
"24091","Sandrigo","10.22","10.38","10.19","8.41","Vicenza","VI","Veneto","45.659201","11.602936"
"24093","San Nazario","6.95","5.29","8.86","6.56","Vicenza","VI","Veneto","45.838844","11.689690"
"24094","San Pietro Mussolino","4.28","10.42","6.18","9.95","Vicenza","VI","Veneto","45.582863","11.257881"
"24095","Santorso","8.18","11.35","9.02","9.06","Vicenza","VI","Veneto","45.736577","11.382866"
"24096","San Vito di Leguzzano","8.04","6.37","6.1","8.96","Vicenza","VI","Veneto","45.681511","11.376269"
"24097","Sarcedo","6.99","7.58","7.59","8.91","Vicenza","VI","Veneto","45.707960","11.525798"
"24098","Sarego","9.13","8.82","8.27","10.83","Vicenza","VI","Veneto","45.407763","11.405467"
"24099","Schiavon","10.67","4.95","6.47","7.23","Vicenza","VI","Veneto","45.697874","11.644256"
"24100","Schio","11.18","11.88","10.97","11.26","Vicenza","VI","Veneto","45.717052","11.359770"
"24101","Solagna","11.96","15.63","10.55","14.35","Vicenza","VI","Veneto","45.819336","11.714151"
"24102","Sossano","10.65","10.19","10.51","15.04","Vicenza","VI","Veneto","45.359869","11.516615"
"24103","Sovizzo","4.75","7.25","6.37","5.12","Vicenza","VI","Veneto","45.528302","11.446829"
"24104","Tezze sul Brenta","6.39","5.54","6.16","5.61","Vicenza","VI","Veneto","45.682134","11.706732"
"24105","Thiene","8.99","11.17","10.57","11.32","Vicenza","VI","Veneto","45.707041","11.477354"
"24106","Tonezza del Cimone","5.59","15.14","7.65","17.26","Vicenza","VI","Veneto","45.857644","11.345667"
"24107","Torrebelvicino","5.84","8.58","8.49","6.15","Vicenza","VI","Veneto","45.719396","11.305841"
"24108","Torri di Quartesolo","5.29","6.16","7.58","7.62","Vicenza","VI","Veneto","45.523262","11.609000"
"24110","Trissino","8.56","6.72","7.4","7.32","Vicenza","VI","Veneto","45.563851","11.375057"
"24111","Valdagno","11.56","13.13","12.85","13.51","Vicenza","VI","Veneto","45.644832","11.302480"
"24112","Valdastico","17.22","19.16","17.07","21.14","Vicenza","VI","Veneto","45.884784","11.363216"
"24113","Valli del Pasubio","14.03","17.85","17.1","11.32","Vicenza","VI","Veneto","45.739960","11.260966"
"24114","Valstagna","19.6","18.66","17.02","18.79","Vicenza","VI","Veneto","45.857263","11.658972"
"24115","Velo d'Astico","9.06","8.28","4.99","10.05","Vicenza","VI","Veneto","45.789308","11.364928"
"24116","Vicenza","10.04","11.05","10.51","10.71","Vicenza","VI","Veneto","45.545479","11.535421"
"24117","Villaga","8.24","10.93","7.84","9.43","Vicenza","VI","Veneto","45.402584","11.532951"
"24118","Villaverla","4.06","7.32","6.51","7.48","Vicenza","VI","Veneto","45.651134","11.499482"
"24119","Zanè","7.8","6.45","6.62","5.42","Vicenza","VI","Veneto","45.719879","11.453056"
"24120","Zermeghedo","5.71","4.99","7.81","7.15","Vicenza","VI","Veneto","45.475501","11.372633"
"24121","Zovencedo","8.89","3.85","11.72","6.55","Vicenza","VI","Veneto","45.428633","11.501759"
"24122","Zugliano","8.69","4.69","7.32","6.45","Vicenza","VI","Veneto","45.732590","11.518315"
"25001","Agordo","10.76","11.1","10.69","16.59","Belluno","BL","Veneto","46.283894","12.034502"
"25002","Alano di Piave","12.2","14.06","18.97","9.37","Belluno","BL","Veneto","45.903272","11.905139"
"25003","Alleghe","20.84","21.13","9.9","11.69","Belluno","BL","Veneto","46.406965","12.020396"
"25004","Arsiè","20.85","16.01","15.33","20.86","Belluno","BL","Veneto","45.983010","11.756288"
"25005","Auronzo di Cadore","11.78","9.8","13.8","11.79","Belluno","BL","Veneto","46.550970","12.443592"
"25006","Belluno","11.05","12.27","10.62","12.35","Belluno","BL","Veneto","46.142464","12.216709"
"25007","Borca di Cadore","11.61","10.33","13.78","13.55","Belluno","BL","Veneto","46.435751","12.219390"
"25008","Calalzo di Cadore","13.21","15.72","13.14","13.42","Belluno","BL","Veneto","46.446255","12.380745"
"25010","Cencenighe Agordino","17.13","15.16","8.4","20.87","Belluno","BL","Veneto","46.353799","11.966004"
"25011","Cesiomaggiore","11.26","12.86","11.73","12.28","Belluno","BL","Veneto","46.087646","11.986348"
"25012","Chies d'Alpago","16.39","18.75","16.78","16.34","Belluno","BL","Veneto","46.164970","12.393437"
"25013","Cibiana di Cadore","16.93","22.47","15.04","12.52","Belluno","BL","Veneto","46.387513","12.286486"
"25014","Colle Santa Lucia","13.3","8.21","0","27.66","Belluno","BL","Veneto","46.448755","12.015248"
"25015","Comelico Superiore","12.79","19.1","15.78","12.86","Belluno","BL","Veneto","46.627463","12.489825"
"25016","Cortina d'Ampezzo","10.8","8.12","12.08","11.8","Belluno","BL","Veneto","46.540471","12.135652"
"25017","Danta di Cadore","28.48","12.61","8.71","22.2","Belluno","BL","Veneto","46.567038","12.520684"
"25018","Domegge di Cadore","13.97","13.39","14.37","10.78","Belluno","BL","Veneto","46.459197","12.412731"
"25019","Falcade","15.38","16.2","13.93","14.63","Belluno","BL","Veneto","46.357745","11.873307"
"25021","Feltre","10.07","11.62","11.87","11.05","Belluno","BL","Veneto","46.017851","11.900584"
"25022","Fonzaso","15.01","19.76","14.6","12.19","Belluno","BL","Veneto","46.016643","11.800780"
"25023","Canale d'Agordo","10.4","15.8","8.9","14.34","Belluno","BL","Veneto","46.359813","11.917327"
"25025","Gosaldo","17.9","28.99","11.03","22.78","Belluno","BL","Veneto","46.221216","11.955975"
"25026","Lamon","15.07","14.86","18.85","16.62","Belluno","BL","Veneto","46.045215","11.748191"
"25027","La Valle Agordina","11.52","14.38","11.83","7.37","Belluno","BL","Veneto","46.281310","12.065724"
"25028","Lentiai","13.89","11.94","15.04","12.48","Belluno","BL","Veneto","46.044482","12.018585"
"25029","Limana","13.55","12.13","11.88","10.41","Belluno","BL","Veneto","46.100168","12.187049"
"25030","Livinallongo del Col di Lana","15.58","12.06","19.89","11.53","Belluno","BL","Veneto","46.493291","11.921815"
"25032","Lorenzago di Cadore","5.43","14.51","9.03","8.99","Belluno","BL","Veneto","46.479449","12.459955"
"25033","Lozzo di Cadore","13.16","17.76","10.28","5.98","Belluno","BL","Veneto","46.489480","12.451168"
"25034","Mel","11.51","12.95","13.39","14.58","Belluno","BL","Veneto","46.061770","12.078847"
"25035","Ospitale di Cadore","9.97","13.63","6.92","17.64","Belluno","BL","Veneto","46.327076","12.322298"
"25036","Pedavena","12.24","13.42","14.85","13.29","Belluno","BL","Veneto","46.040742","11.879323"
"25037","Perarolo di Cadore","15.71","10.53","15.92","5.36","Belluno","BL","Veneto","46.394077","12.356124"
"25039","Pieve di Cadore","15.46","12.85","10.8","12.66","Belluno","BL","Veneto","46.428831","12.373898"
"25040","Ponte nelle Alpi","8.4","10.97","9.94","11.09","Belluno","BL","Veneto","46.174392","12.283583"
"25043","Rivamonte Agordino","24.3","14","18.97","11.05","Belluno","BL","Veneto","46.252589","12.024388"
"25044","Rocca Pietore","12.31","21.98","12.08","12.34","Belluno","BL","Veneto","46.434305","11.977997"
"25045","San Gregorio nelle Alpi","13.69","7.47","9.42","3.78","Belluno","BL","Veneto","46.104295","12.027973"
"25046","San Nicolò di Comelico","5.03","17.41","14.98","20.38","Belluno","BL","Veneto","46.582287","12.527506"
"25047","San Pietro di Cadore","12.91","10.46","11.11","19.27","Belluno","BL","Veneto","46.571419","12.587775"
"25048","Santa Giustina","7.05","8.66","11.49","11.07","Belluno","BL","Veneto","46.082918","12.041874"
"25049","San Tomaso Agordino","20.8","24.41","7.81","19.02","Belluno","BL","Veneto","46.381347","11.975655"
"25050","Santo Stefano di Cadore","10.62","12.23","17.84","12.26","Belluno","BL","Veneto","46.558017","12.549624"
"25051","San Vito di Cadore","8.07","9.14","7.49","8.54","Belluno","BL","Veneto","46.459212","12.206856"
"25052","Sappada","8.31","12.12","11.38","8.35","Belluno","BL","Veneto","46.567111","12.685344"
"25053","Sedico","11.16","10.79","10.07","10.41","Belluno","BL","Veneto","46.109338","12.095518"
